id;filial;titulo;conta;valor_nf;Valor Oficial;observacao;credor_forn_cli_func;Dados auxiliares;data_nf;data_pagamento;Sistema;Origem
6850;G3S MARINGA;CTE-5298;FRETE DE COLETA;2873.0;-2873; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5298-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6851;G3S MARINGA;CTE-5299;FRETE DE COLETA;2414.0;-2414; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5299-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6852;G3S MARINGA;CTE-5300;FRETE DE COLETA;2193.0;-2193; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5300-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6853;G3S MARINGA;CTE-5301;FRETE DE COLETA;2142.0;-2142; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5301-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6854;G3S MARINGA;CTE-5302;FRETE DE COLETA;2244.0;-2244; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5302-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6855;G3S MARINGA;CTE-5303;FRETE DE COLETA;68.0;-68; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5303-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6856;G3S MARINGA;CTE-5304;FRETE DE COLETA;170.0;-170; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5304-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
6857;G3S MARINGA;CTE-5305;FRETE DE COLETA;425.0;-425; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5305-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
8289;G3S LONDRINA;CTE-5306;FRETE DE COLETA;272.0;-272; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5306-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
8290;G3S LONDRINA;CTE-5307;FRETE DE COLETA;204.0;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5307-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
7184;G3S MARINGA;CTE-5308;FRETE DE COLETA;1207.0;-1207; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5308-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
7183;G3S MARINGA;CTE-5309;FRETE DE COLETA;1921.0;-1921; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5309-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
7182;G3S MARINGA;CTE-5310;FRETE DE COLETA;204.0;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5310-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
7181;G3S MARINGA;CTE-5311;FRETE DE COLETA;2873.0;-2873; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5311-2/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
8267;G3S PRUDENTE;CTE-904;TRANSPORTE DE SUCATA;600.0;-600; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;904-1/57;2026-03-30;NAO PAGO;SAGI;Saídas (Aplicações)
8219;G3S PRUDENTE;CTE-13496;FRETE DE COLETA;425.0;-425; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13496-1/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8220;G3S PRUDENTE;CTE-13506;FRETE DE COLETA;340.0;-340; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13506-1/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8272;G3S CAMPO GRANDE;CTE-178;TRANSPORTE DE SUCATA;12222.6;-12222.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;178-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8274;G3S CAMPO GRANDE;CTE-246;TRANSPORTE DE SUCATA;7092.9;-7092.9; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;246-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8279;G3S DOURADOS;CTE-2495;FRETE DE COLETA;4641.0;-4641; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2495-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8280;G3S DOURADOS;CTE-2496;FRETE DE COLETA;204.0;-204; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2496-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8281;G3S DOURADOS;CTE-2497;FRETE DE COLETA;170.0;-170; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2497-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8282;G3S DOURADOS;CTE-2498;FRETE DE COLETA;170.0;-170; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2498-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8283;G3S DOURADOS;CTE-2499;FRETE DE COLETA;391.0;-391; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2499-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8284;G3S DOURADOS;CTE-2500;FRETE DE COLETA;2533.0;-2533; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2500-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8350;G3S DOURADOS;CTE-2501;FRETE DE COLETA;2516.0;-2516; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2501-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8362;G3S DOURADOS;CTE-2502;FRETE DE COLETA;2805.0;-2805; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2502-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8363;G3S DOURADOS;CTE-2503;FRETE DE COLETA;7395.0;-7395; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2503-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8364;G3S DOURADOS;CTE-2504;FRETE DE COLETA;1190.0;-1190; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2504-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8365;G3S DOURADOS;CTE-2505;FRETE DE COLETA;34.0;-34; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2505-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8366;G3S DOURADOS;CTE-2506;FRETE DE COLETA;272.0;-272; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2506-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8367;G3S DOURADOS;CTE-2507;FRETE DE COLETA;4182.0;-4182; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2507-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8368;G3S DOURADOS;CTE-2508;FRETE DE COLETA;289.0;-289; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2508-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6256;G3S CAMPO GRANDE;CTE-2517;FRETE DE COLETA;5678.0;-5678; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2517-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6257;G3S CAMPO GRANDE;CTE-2518;FRETE DE COLETA;2040.0;-2040; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2518-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6258;G3S CAMPO GRANDE;CTE-2519;FRETE DE COLETA;204.0;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2519-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6259;G3S CAMPO GRANDE;CTE-2520;FRETE DE COLETA;221.0;-221; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2520-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6262;G3S CAMPO GRANDE;CTE-2521;FRETE DE COLETA;1020.0;-1020; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2521-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6263;G3S CAMPO GRANDE;CTE-2522;FRETE DE COLETA;510.0;-510; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2522-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6264;G3S CAMPO GRANDE;CTE-2523;FRETE DE COLETA;663.0;-663; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2523-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6265;G3S CAMPO GRANDE;CTE-2524;FRETE DE COLETA;187.0;-187; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2524-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6472;G3S CAMPO GRANDE;CTE-2525;FRETE DE COLETA;4896.0;-4896; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2525-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6266;G3S CAMPO GRANDE;CTE-2528;FRETE DE COLETA;391.0;-391; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2528-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6267;G3S CAMPO GRANDE;CTE-2529;FRETE DE COLETA;255.0;-255; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2529-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6477;G3S CAMPO GRANDE;CTE-2531;FRETE DE COLETA;187.0;-187; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2531-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6478;G3S CAMPO GRANDE;CTE-2532;FRETE DE COLETA;4080.0;-4080; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2532-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6270;G3S CAMPO GRANDE;CTE-2533;FRETE DE COLETA;238.0;-238; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2533-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6480;G3S CAMPO GRANDE;CTE-2534;FRETE DE COLETA;1122.0;-1122; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2534-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6481;G3S CAMPO GRANDE;CTE-2536;FRETE DE COLETA;2635.0;-2635; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2536-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6482;G3S CAMPO GRANDE;CTE-2537;FRETE DE COLETA;289.0;-289; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2537-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6272;G3S CAMPO GRANDE;CTE-2538;FRETE DE COLETA;170.0;-170; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2538-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6271;G3S CAMPO GRANDE;CTE-2539;FRETE DE COLETA;340.0;-340; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2539-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6479;G3S CAMPO GRANDE;CTE-2540;FRETE DE COLETA;1037.0;-1037; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2540-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6261;G3S CAMPO GRANDE;CTE-2541;FRETE DE COLETA;17.0;-17; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2541-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6269;G3S CAMPO GRANDE;CTE-2542;FRETE DE COLETA;459.0;-459; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2542-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6268;G3S CAMPO GRANDE;CTE-2543;FRETE DE COLETA;374.0;-374; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2543-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6476;G3S CAMPO GRANDE;CTE-2544;FRETE DE COLETA;476.0;-476; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2544-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6475;G3S CAMPO GRANDE;CTE-2545;FRETE DE COLETA;289.0;-289; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2545-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6474;G3S CAMPO GRANDE;CTE-2546;FRETE DE COLETA;1037.0;-1037; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2546-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6473;G3S CAMPO GRANDE;CTE-2547;FRETE DE COLETA;13617.0;-13617; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2547-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6260;G3S CAMPO GRANDE;CTE-2548;FRETE DE COLETA;680.0;-680; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2548-3/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6459;G3S MARINGA;CTE-5312;FRETE DE COLETA;1717.0;-1717; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5312-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7993;G3S MARINGA;CTE-5313;FRETE DE COLETA;1751.0;-1751; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5313-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8291;G3S LONDRINA;CTE-5314;FRETE DE COLETA;408.0;-408; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5314-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8292;G3S LONDRINA;CTE-5315;FRETE DE COLETA;680.0;-680; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5315-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8293;G3S LONDRINA;CTE-5316;FRETE DE COLETA;391.0;-391; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5316-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
6701;G3S LONDRINA;CTE-5317;FRETE DE COLETA;799.0;-799; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5317-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8294;G3S LONDRINA;CTE-5318;FRETE DE COLETA;2516.0;-2516; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5318-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8295;G3S LONDRINA;CTE-5319;FRETE DE COLETA;408.0;-408; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5319-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8296;G3S LONDRINA;CTE-5320;FRETE DE COLETA;697.0;-697; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5320-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8297;G3S LONDRINA;CTE-5321;FRETE DE COLETA;2363.0;-2363; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5321-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8298;G3S LONDRINA;CTE-5322;FRETE DE COLETA;272.0;-272; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5322-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7998;G3S MARINGA;CTE-5323;FRETE DE COLETA;782.0;-782; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5323-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7997;G3S MARINGA;CTE-5324;FRETE DE COLETA;1802.0;-1802; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5324-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7996;G3S MARINGA;CTE-5325;FRETE DE COLETA;748.0;-748; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5325-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7995;G3S MARINGA;CTE-5327;FRETE DE COLETA;231.2;-231.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5327-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
7994;G3S MARINGA;CTE-5328;FRETE DE COLETA;510.0;-510; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5328-2/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
8275;G3S PRUDENTE;CTE-906;TRANSPORTE DE SUCATA;600.0;-600; CTE 906 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;906-1/57;2026-03-31;NAO PAGO;SAGI;Saídas (Aplicações)
006352;G3S PRUDENTE;CTE-1029;TRANSPORTE DE SUCATA;13472.0;-13472; CTE 1029 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1029-1/57;2026-05-01;2026-05-15 00:00:00;SAGI;Saídas (Aplicações)
006347;G3S PRUDENTE;CTE-1030;TRANSPORTE DE SUCATA;13472.0;-13472; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1030-1/57;2026-05-01;2026-05-15 00:00:00;SAGI;Saídas (Aplicações)
002985;G3S PRUDENTE;CTE-1031;TRANSPORTE DE SUCATA;13472.0;-13472; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1031-1/57;2026-05-01;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
006148;G3S PRUDENTE;CTE-13483;FRETE DE TERCEIROS;714.0;-714; CTE 13483 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13483-1/57;2026-05-01;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006147;G3S PRUDENTE;CTE-13494;FRETE DE TERCEIROS;680.0;-680; CTE 13494 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13494-1/57;2026-05-01;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006150;G3S PRUDENTE;CTE-13505;FRETE DE TERCEIROS;2686.0;-2686; CTE 13505  -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13505-1/57;2026-05-01;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006335;G3S LONDRINA;CTE-5320;FRETE DE TERCEIROS;697.0;-697; CTE 5320 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5320-2/57;2026-05-01;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
002989;G3S PRUDENTE;CTE-1032;TRANSPORTE DE SUCATA;18170.0;-18170; CTE 1032 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1032-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
002992;G3S PRUDENTE;CTE-1033;TRANSPORTE DE SUCATA;12999.6;-12999.6; CTE 1033 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1033-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
002993;G3S PRUDENTE;CTE-1034;TRANSPORTE DE SUCATA;23239.2;-23239.2; CTE 1034 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1034-1/57;2026-05-04;2026-05-13 00:00:00;SAGI;Saídas (Aplicações)
001833;G3S PRUDENTE;CTE-1035;TRANSPORTE DE SUCATA;21854.6;-21854.6; CTE 1035 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1035-1/57;2026-05-04;2026-05-21 00:00:00;SAGI;Saídas (Aplicações)
